Datetime,Tweet Id,Text,User Name,Language,GPE
20221201,1598421688097579026,"Opinion: It is understandable that some US politicians may soften their tone to appease the market at time when the US is facing serious economic headwinds, but China will follow its own rhythm in modernizing its strategic industries. https://t.co/xXlkAM08eu",globaltimesnews,en,China
20221201,1598406580935876608,"With the 2022 Qatar World Cup in full swing, E. China’s Qingdao city proposes actively bidding for major international competitions such as the Club World Cup and the #WorldCup, as well as Chinese Football Association series events on Wed. https://t.co/OQNfzfZXEk",globaltimesnews,en,China
20221201,1598391486415966209,"#GTVoice: When Western media outlets warned about the so-called impact of China's anti-COVID-19 measures, investors appeared optimistic, an ironic contrast that reveals the real level of market confidence in the Chinese economy amid Western badmouthing. https://t.co/WkBRJ24JAX",globaltimesnews,en,China
20221201,1598372207725772800,"Chinese experts criticized Japan on Thu after it expressed ""severe concerns"" over China-Russia joint air patrol, and urged Japan to listen to its domestic rational voices on China rather than ending up in a worse situation. https://t.co/QJBs29t9jK https://t.co/OiSXlvpwJo",globaltimesnews,en,China
20221201,1598366314598318080,"Experts said Michel's visit represents EU's desire to remain engaged with China and clarify misunderstandings face-to-face, and aims to consolidate the momentum of stabilizing China-EU relations.
https://t.co/xQ91htUStQ",globaltimesnews,en,China
20221201,1598360715534163968,"#环球时报Editorial: As ""two major forces for world peace, two major markets for common development, and two major civilizations for human progress,"" the importance of China-Europe relations is not only reflected in the economic and trade cooperation. 
https://t.co/oXmMJ1A5Af https://t.co/yRB3e3ZPIx",globaltimesnews,en,China
20221201,1598338702606237701,"#China's tea-making techniques and their associated social practices successfully became #UNESCO's latest world intangible cultural heritage, encouraging the world to keep falling in love with Chinese #tea. https://t.co/kLgJDkxqUR",globaltimesnews,en,China
20221201,1598338504693796864,"Several Chinese cities report year-on-year declines in new HIV/AIDS cases this year on Thursday, the 35th World AIDS Day, under the theme of fighting #AIDS and sharing health together in China. #WorldAIDSDay https://t.co/YygjPeo25N",globaltimesnews,en,China
20221201,1598336734785597441,"What I talk about when I talk about reading in China? In recent years, books on humanities and social sciences have gained wider popularity. Bookstores and publishers are feeling the diverse needs of the vibrant Chinese readership.
https://t.co/D11iW3OAwM",globaltimesnews,en,China
20221201,1598322736165789702,"#Opinion: Some US elites have a shameless double standard: They condemn and even sentence those who incite violence in the US to long prison terms; but when it comes to anti-China disruptors, they spare no effort to defend them.
https://t.co/BY3LD4FRpa",globaltimesnews,en,China
20221201,1598312648575180800,"China's #capital markets stage rally on Thu, as investors anticipate rebound in #consumption following optimizing of #COVID19 measures in multiple cities. https://t.co/VxIh3VePar",globaltimesnews,en,China
20221201,1598308433257717761,"#GTCartoon: US hypes ""China threat"" to justify its nuclear expansion. @_ValiantPanda_ https://t.co/wTR4ZvMYph",globaltimesnews,en,China
20221201,1598301825371107328,"The EU is willing to work with China to continue to push forward the Comprehensive Agreement on Investment and boost stability and mutual trust on supply chain issues, said President of the European Council Charles Michel.
https://t.co/5q71czDSlh",globaltimesnews,en,China
20221201,1598294440292278272,"China's factory activity picked up slightly in Nov but remained in contraction, while firms showed optimism for improves businesses: private survey https://t.co/T1pwRZ3oHw",globaltimesnews,en,China
20221201,1598290849569591297,China is willing to join hands with Pakistan to ensure that energy projects being built under the China-Pakistan Economic Corridor (CPEC) will be completed on schedule. https://t.co/SuO2Ry323o,globaltimesnews,en,China
20221201,1598284651822714880,"As inflation outpaces wage growth in the US, the traditional shopping season at the end of the year seems to have lost steam, with spending per consumer falling sharply. Meanwhile, Made-in-China clearly remains indispensable for US consumers. https://t.co/cunCqRmggc https://t.co/qq9ZOOhXJW",globaltimesnews,en,China
20221201,1598276624344297473,"FM slams US smearing of China's efforts in epidemic control, saying China is sharing a big market with the world, and providing cost-effective products with stable industrial &amp; supply chains, citing data such as China's foreign trade in goods rising 9.9% from Jan to Sep. https://t.co/Oeh4XnU9Jr",globaltimesnews,en,China
20221201,1598225570365845506,"The China-EU investment agreement is a balanced, high-level, mutually beneficial &amp; win-win pact, which bodes well for China, EU and the world. China and the EU should strive for deal signing and application, to benefit asap the businesses and people on both sides: MOFCOM https://t.co/g0Gl7dXG03",globaltimesnews,en,China
20221201,1598223712251432960,"Challenging US' Inflation Reduction Act (IRA) is an exercise of China’s rights as a WTO member, MOFCOM said, explaining Chinese delegation expressed concern over distorting trade subsidies contained in IRA &amp; measures that disrupt global semiconductor industry at #GATT. https://t.co/jj8yc0q6BT",globaltimesnews,en,China
20221201,1598221938945855494,"China has carried out regular communication with foreign business chambers and  timely responded to their reasonable requests in making business operation more convenient, Ministry of Commerce said in a reply to EUCCC’s advice on improving anti-COVID measures. https://t.co/UsjMHUzxH3",globaltimesnews,en,China
20221201,1598207360526610432,"EU sticks to strategic autonomy, upholds one-China policy, respects China’s sovereignty and will not interfere in China’s domestic affairs, said Michel, adding that EU is willing to strengthen communication with China on better coping with energy crisis and climate change.",globaltimesnews,en,China
20221201,1598205910194999297,"Michel’s visit reflects EU's good will to develop ties with China. It's in common interest of China, Europe &amp; intl community to keep China-Europe ties forward. The more turbulent world is, the more prominent global challenges are, the more significance China-Europe ties show: Xi",globaltimesnews,en,China
20221201,1598186603717234688,Hangzhou in East China's Zhejiang Province saw this winter's first snowfall on the last day of November that extended to the first morning of December today. Enjoy the spectacular snowfall at the West Lake. https://t.co/CyMB8O1fTY,globaltimesnews,en,China
20221201,1598161172779642880,"China’s CNOOC purchased a 5% stake of Búzios oil field, world’s largest deepwater oil field in Brazil operated by Petrobras, to become its largest corporate partner with daily crude oil output of 600,000 barrels, China News Agency reported on Thu. https://t.co/IfaG21CEn0",globaltimesnews,en,China
20221201,1598156880870014976,"China’s express delivery volume crossed 100 billion pieces on Thursday, reaching the same level of 2021 seven days earlier, demonstrating the strong resilience of the industry development，said State Post Bureau. https://t.co/CTnnnLf9W8",globaltimesnews,en,China
20221201,1598141932588642304,"China’s two #stock markets surge at opening on Thu as many places in China start to implement flexible #coronavirus response measures. The Shanghai market increased 1.16%, while Shenzhen market rose 1.57%. Liquor and tourism stocks surged more than 2%. https://t.co/HlOeB7dzPb",globaltimesnews,en,China
20221201,1598138951604502530,"Before the start of the second day of the meeting of NATO FMs in Bucharest, Hungarian Foreign Minister Peter Szijjarto warned NATO against turning into an anti-China bloc as the global security situation is already tense, Sputnik News reported.
https://t.co/YU3VTbr8oJ",globaltimesnews,en,China
20221201,1598137815216558082,"China's Caixin/Markit services #PMI hit 49.4 in Nov, up from 49.2 in the previous month, beating expectations. https://t.co/0XMbWoiA3Z",globaltimesnews,en,China
20221202,1598727444059389952,"Developing ties with China is actually the better way for EU to reduce its dependency on US and diversify its economy. However, the US has increased its attempts to force the EU to join its anti-China fleet: expert https://t.co/i1LAyGyU2R",globaltimesnews,en,China
20221202,1598720868708151296,"""China challenge"" will not help US, France, or EU resolve their tensions. The US wants to create rivalry, forcing all sources to flow to US and sacrificing the interests of its allies to suit the US strategic appeal: expert https://t.co/i1LAyGR3gZ",globaltimesnews,en,China
20221202,1598716119413555203,"China's #Shenzhou14 crew have completed all the assigned tasks for their 6-month stay in space and will return to Earth in the near future. They will return to the Dongfeng landing site, which completed the last full-system drill on Thu, GT learned on Fri. https://t.co/djWyQhdmQS",globaltimesnews,en,China
20221202,1598708726327713792,"From #robotics to chemical products, overseas industrial giants from different fields are expanding #production facilities in China.
https://t.co/zOksaOpeip https://t.co/MGppOYXPm1",globaltimesnews,en,China
20221202,1598708286739873794,"In its first year of service, the 1,035-kilometer-long China-Laos Railway has indirectly created more than 100,000 jobs, transported 11.2 million tons of cargo and seen 8.5 million passenger trips, defying critics.
https://t.co/hadWLnmgvH",globaltimesnews,en,China
20221202,1598702035985399810,"Unlike #US, which always imposes geopolitical conditions on cooperation with #Arab countries, China-Arab cooperation is reciprocal and benefits people from both sides: experts  https://t.co/bmL1emSPS7",globaltimesnews,en,China
20221202,1598698991427854336,China's central bank and forex regulator on Fri unveiled cash management rules to facilitate Panda bond sales by overseas institutions. The new regulation that comes into force on Jan 1 is the latest in a flurry of moves to continue financial opening in the bond market. https://t.co/Oc34cQPSPJ,globaltimesnews,en,China
20221202,1598686863627198464,China will brace for a slew of tone-setting meetings and economic symposiums in December and launch fifth national economic census in 2023. Meetings are expected to funnel much-needed optimism to stabilize market expectations and inject confidence. https://t.co/F8k1VIOXe2,globaltimesnews,en,China
20221202,1598670862881677312,"Given some warming signals in bilateral ties, analysts urged the Japanese government to listen to the rational voices in Japan and stop hyping the ""China threat"" theory or provoking China on its core interests. https://t.co/tNipULLuQV",globaltimesnews,en,China
20221202,1598657802041716736,"Chinese FM urges US to perceive China correctly and follow through on President Biden’s commitment of not seeking decoupling from China, halting China’s economic development or containing China. https://t.co/6awgyd3fKm",globaltimesnews,en,China
20221202,1598644318377418753,"#GTGraphic: Dec 3 marks the 1st anniversary of the operation of the China-Laos Railway. Through the railway:
- Over 8.5 mln passengers trips have been made;
- 11.2 million tons of cargo have been shipped;
- 25 provincial-level regions in China have operated intl freight trains https://t.co/J5KSBzMa2L",globaltimesnews,en,China
20221202,1598637232864505856,China's top securities watchdog gave greenlight to trading of industrial silicon futures and options in Guangzhou Futures Exchange on Friday to improve the price formation mechanism of vital new-energy feedstock. https://t.co/2vviduq0uN,globaltimesnews,en,China
20221202,1598637036457857027,"#Opinion: It is important for British politicians to remember that the ""golden era"" has delivered enormous benefits for China and the UK. It is not a favor granted by one side to the other, but a remarkable outcome of cooperation based on mutual respect.
https://t.co/rzKlJPcdiv https://t.co/5hAt8LTsnf",globaltimesnews,en,China
20221202,1598625067105034240,#China and #Arab nations encounter similar challenges &amp; opportunities. China has always seen Arab countries as strategic partners in adhering to a peaceful path of development and in jointly building a community with a shared destiny: Chinese FM. https://t.co/GTplYrJjuU https://t.co/t2WFaY1H3N,globaltimesnews,en,China
20221202,1598619517080391680,"#GTGraphic: Chinese diplomacy has featured a tight schedule in the past week. Leaders from Latin America, Europe and China’s neighboring countries paid visits. Check out this infographic for highlights of the visits: https://t.co/b0bvQW4B30",globaltimesnews,en,China
20221202,1598618006925758465,"More Chinese yuan is expected to be used in cross-border settlement between China and Russia, further promoting yuan's internationalization process, says Chinese expert 
https://t.co/LpfWD2nYW4",globaltimesnews,en,China
20221202,1598611606132645888,"China has recorded fewer marriages over recent years, with the number of Chinese people in their prime marriages falling below 12 million in 2021, a 37-year low, according to media reports. https://t.co/TTMfCsLxoO",globaltimesnews,en,China
20221202,1598592942218043393,"China doesn’t oppose the development of normal relations between the US and France, but their development of ties should not harm the interests of a third party: Zhao responds after US-France joint statement claimed “China challenge.” https://t.co/zZwlvU1xWh",globaltimesnews,en,China
20221202,1598556537534156800,The China-Laos Railway has transported a total of 8.5 million passengers and 11.2 million tons of cargos as of Friday on its first anniversary. https://t.co/BdIChOojz7 https://t.co/zucPxWyJlQ,globaltimesnews,en,China
20221202,1598546729422716928,"China's Harbin-Dalian High-speed Railway, the world's first high-speed rail line operating at low temperatures in winter, marks its 10th anniversary on Dec 1. So far it has handled 670 million passenger trips. https://t.co/xtqnxrwVQK",globaltimesnews,en,China
20221202,1598532114726547456,China has put an accommodative monetary policy in place to help with economic recovery and maximize employment: PBC Governor Yi Gang at a seminar. https://t.co/F8Z08fBOZ1,globaltimesnews,en,China
20221202,1598513457833611265,"There will be a risk of low temperature, snow and freezing weather from the north to south across China in December, and the country may face at least five cold waves, the Ministry of Emergency Management warned on Friday. https://t.co/Sj0ZrAsGAs",globaltimesnews,en,China
20221202,1598501159979081730,"China, Laos agreed that the situation in S.China Sea has remained stable. They call on all parties to continue to implement the DOC, deepen practical cooperation, reach consensus on a code of conduct at an early date &amp; build it into a sea of peace, friendship and cooperation.",globaltimesnews,en,China
20221202,1598499915944329218,"In a joint statement on deepening the building of a community with a shared future between China &amp; Laos, the two sides agreed to strengthen defense and security cooperation, maintain high-level communication between their armies at all levels and jointly safeguard regional peace. https://t.co/aZyjcdI3WA",globaltimesnews,en,China
